"","unitid","year","instatetuition","costs","faculty","white_cohortsize"
"13309","237899",2000,2464,37.597113,135.5,397
"13310","237899",2001,2562,52.173122,131,276
"13311","237899",2002,2610,54.063574,150,271
"13312","237899",2003,2609,44.571814,161,252
"13313","237899",2004,3222,48.634625,116,249
"13314","237899",2005,3528,47.874931,120,227
"13315","237899",2006,3776,54.947521,124,231
"13316","237899",2007,4136,57.160739,129,214
"13317","237899",2008,4346,60.259229,125,176
"13318","237899",2009,4524,49.984795,121,163
"13319","237899",2010,4544,54.411458,120,198
"13320","237932",1991,1500,16.985406,131,415
"13321","237932",1992,1590,18.055533,130,462
"13322","237932",1993,1800,19.106762,130,459
"13323","237932",1995,1960,20.165464,126,486
"13324","237932",1996,2020,21.05765,125,438
"13325","237932",1997,2120,27.717049,120,469
"13326","237932",1998,2190,21.870984,115,478
"13327","237932",1999,2320,25.217483,108,474
"13328","237932",2000,2420,26.820745,110,486
"13329","237932",2001,2516,27.461913,112,502
"13330","237932",2002,2748,31.760669,111,424
"13331","237932",2003,3138,27.50829,114,423
"13332","237932",2004,3380,25.805645,100,432
"13333","237932",2005,3686,25.680553,100,390
"13334","237932",2006,3946,25.405677,97,432
"13335","237932",2007,4172,27.66237,99,460
"13336","237932",2008,4464,29.735045,101,509
"13337","237932",2009,4880,31.692813,111,531
"13338","237932",2010,4880,36.376701,117,473
"13339","237969",1991,11830,22.301191,78,321
"13340","237969",1992,12605,25.034396,73,416
"13341","237969",1993,13400,27.303213,74,424
"13342","237969",1995,14750,31.472625,76,406
"13343","237969",1996,14975,34.723815,75,330
"13344","237969",1997,15275,24.43588,72,395
"13345","237969",1998,15750,24.709431,80,423
"13346","237969",1999,16300,26.384013,81,424
"13347","237969",2000,16800,27.45086,82.5,376
"13348","237969",2001,17300,30.683955,84,358
"13349","237969",2002,17900,26.327498,88,450
"13350","237969",2003,18450,26.184337,88,355
"13351","237969",2004,19450,26.213585,85,262
"13352","237969",2005,20250,25.884629,80,251
"13353","237969",2006,20250,24.87928,72,161
"13354","237969",2007,20980,24.268733,71,288
"13355","237969",2008,21030,24.622571,76,279
"13356","237969",2009,22030,25.734107,75,312
"13357","237969",2010,23130,25.561284,78,302
"13358","238032",1991,1850,298.534072,903,3090
"13359","238032",1992,1928,331.83943,908,2736
"13360","238032",1993,2026,334.452473,895,2622
"13361","238032",1995,2192,368.975243,863,2731
"13362","238032",1996,2262,393.834122,846,2850
"13363","238032",1997,2336,396.170761,806,2829
"13364","238032",1998,2662,398.423812,804,3070
"13365","238032",1999,1332,435.961603,797,3199
"13366","238032",2000,1332,452.613913,803.5,3193
"13367","238032",2001,1332,482.283742,810,3263
"13368","238032",2002,3240,503.478843,796,3573
"13369","238032",2003,3548,553.421803,778,4070
"13370","238032",2004,3938,549.711423,776,3961
"13371","238032",2005,4164,583.622175,785,4129
"13372","238032",2006,4476,652.897407,813,4354
"13373","238032",2007,4722,690.130519,802,4187
"13374","238032",2008,5100,776.835464,876,4548
"13375","238032",2009,5304,834.561921,968,4058
"13376","238032",2010,5406,899.855596,980,4312
"13377","238333",1991,13050,23.097083,83,231
"13378","238333",1992,14250,25.36893,83,259
"13379","238333",1993,15430,27.018256,80,234
"13380","238333",1995,17544,32.20218,83,242
"13381","238333",1996,18230,33.125269,80,224
"13382","238333",1997,19050,27.270983,88,275
"13383","238333",1998,19770,27.956382,86,245
"13384","238333",1999,20220,28.862057,97,244
"13385","238333",2000,21330,30.699264,98,255
"13386","238333",2001,22184,32.058377,99,262
"13387","238333",2002,23016,33.22746,99,266
"13388","238333",2003,24166,35.456095,103,307
"13389","238333",2004,25516,34.952593,103,285
"13390","238333",2005,26664,37.290074,103,277
"13391","238333",2006,28130,39.696897,109,284
"13392","238333",2007,29678,40.669205,127,248
"13393","238333",2008,31310,45.267227,123,222
"13394","238333",2009,33188,48.837771,123,242
"13395","238333",2010,34808,46.238483,127,237
"13396","238430",1991,6960,14.569108,51,98
"13397","238430",1992,7360,15.188151,59,158
"13398","238430",1993,7720,17.227336,69,375
"13399","238430",1995,8320,19.09992,68,114
"13400","238430",1996,8960,19.103957,80,197
"13401","238430",1997,10080,21.187872,72,164
"13402","238430",1998,10496,23.097883,62,159
"13403","238430",1999,11000,21.963158,78,152
"13404","238430",2000,11680,24.919124,88,155
"13405","238430",2001,12480,29.280491,98,197
"13406","238430",2002,13280,33.628961,88,137
"13407","238430",2003,14240,37.943877,97,135
"13408","238430",2004,15360,39.126221,97,103
"13409","238430",2005,16130,39.429372,93,120
"13410","238430",2006,17600,41.639605,98,125
"13411","238430",2007,18624,44.221465,98,87
"13412","238430",2008,20000,49.572392,95,162
"13413","238430",2009,21280,54.527935,103,101
"13414","238430",2010,22240,53.547256,105,124
"13415","238458",1991,11068,25.107183,87,250
"13416","238458",1992,11432,24.225084,86,258
"13417","238458",1993,11790,24.031108,70,309
"13418","238458",1995,12880,27.284324,74,378
"13419","238458",1996,13190,29.110313,73,401
"13420","238458",1997,13670,22.543141,74,404
"13421","238458",1998,14200,24.388178,85,390
"13422","238458",1999,14740,26.565057,98,446
"13423","238458",2000,15250,30.434618,101,465
"13424","238458",2001,15860,30.960098,104,424
"13425","238458",2002,16400,31.158046,99,492
"13426","238458",2003,17020,31.526529,96,468
"13427","238458",2004,17800,32.523373,94,543
"13428","238458",2005,18650,34.14364,99,530
"13429","238458",2006,19500,36.871849,108,585
