"","unitid","instnm","semester","quarter","year","yearofsem","after"
"6471","181127","HASTINGS COLLEGE","1","0",2002,NA,NA
"6472","181127","HASTINGS COLLEGE","1","0",2003,NA,NA
"6473","181127","HASTINGS COLLEGE","1","0",2004,NA,NA
"6474","181127","Hastings College","1","0",2005,NA,NA
"6475","181127","Hastings College","1","0",2006,NA,NA
"6476","181127","Hastings College","1","0",2007,NA,NA
"6477","181127","Hastings College","1","0",2008,NA,NA
"6478","181127","Hastings College","1","0",2009,NA,NA
"6479","181127","Hastings College","1","0",2010,NA,NA
"6480","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",1991,NA,NA
"6481","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",1992,NA,NA
"6482","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",1993,NA,NA
"6483","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",1995,NA,NA
"6484","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",1996,NA,NA
"6485","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",1997,NA,NA
"6486","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",1998,NA,NA
"6487","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",1999,NA,NA
"6488","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",2000,NA,NA
"6489","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",2001,NA,NA
"6490","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",2002,NA,NA
"6491","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",2003,NA,NA
"6492","181215","UNIVERSITY OF NEBRASKA AT KEARNEY","1","0",2004,NA,NA
"6493","181215","University of Nebraska at Kearney","1","0",2005,NA,NA
"6494","181215","University of Nebraska at Kearney","1","0",2006,NA,NA
"6495","181215","University of Nebraska at Kearney","1","0",2007,NA,NA
"6496","181215","University of Nebraska at Kearney","1","0",2008,NA,NA
"6497","181215","University of Nebraska at Kearney","1","0",2009,NA,NA
"6498","181215","University of Nebraska at Kearney","1","0",2010,NA,NA
"6499","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",1991,NA,NA
"6500","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",1992,NA,NA
"6501","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",1993,NA,NA
"6502","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",1995,NA,NA
"6503","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",1996,NA,NA
"6504","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",1997,NA,NA
"6505","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",1998,NA,NA
"6506","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",1999,NA,NA
"6507","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",2000,NA,NA
"6508","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",2001,NA,NA
"6509","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",2002,NA,NA
"6510","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",2003,NA,NA
"6511","181394","UNIVERSITY OF NEBRASKA AT OMAHA","1","0",2004,NA,NA
"6512","181394","University of Nebraska at Omaha","1","0",2005,NA,NA
"6513","181394","University of Nebraska at Omaha","1","0",2006,NA,NA
"6514","181394","University of Nebraska at Omaha","1","0",2007,NA,NA
"6515","181394","University of Nebraska at Omaha","1","0",2008,NA,NA
"6516","181394","University of Nebraska at Omaha","1","0",2009,NA,NA
"6517","181394","University of Nebraska at Omaha","1","0",2010,NA,NA
"6518","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",1991,NA,NA
"6519","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",1992,NA,NA
"6520","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",1993,NA,NA
"6521","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",1995,NA,NA
"6522","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",1996,NA,NA
"6523","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",1997,NA,NA
"6524","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",1998,NA,NA
"6525","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",1999,NA,NA
"6526","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",2000,NA,NA
"6527","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",2001,NA,NA
"6528","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",2002,NA,NA
"6529","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",2003,NA,NA
"6530","181446","NEBRASKA WESLEYAN UNIVERSITY","1","0",2004,NA,NA
"6531","181446","Nebraska Wesleyan University","1","0",2005,NA,NA
"6532","181446","Nebraska Wesleyan University","1","0",2006,NA,NA
"6533","181446","Nebraska Wesleyan University","1","0",2007,NA,NA
"6534","181446","Nebraska Wesleyan University","1","0",2008,NA,NA
"6535","181446","Nebraska Wesleyan University","1","0",2009,NA,NA
"6536","181446","Nebraska Wesleyan University","1","0",2010,NA,NA
"6537","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",1991,NA,NA
"6538","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",1992,NA,NA
"6539","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",1993,NA,NA
"6540","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",1995,NA,NA
"6541","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",1996,NA,NA
"6542","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",1997,NA,NA
"6543","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",1998,NA,NA
"6544","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",1999,NA,NA
"6545","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",2000,NA,NA
"6546","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",2001,NA,NA
"6547","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",2002,NA,NA
"6548","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",2003,NA,NA
"6549","181464","UNIVERSITY OF NEBRASKA AT LINCOLN","1","0",2004,NA,NA
"6550","181464","University of Nebraska at Lincoln","1","0",2005,NA,NA
"6551","181464","University of Nebraska at Lincoln","1","0",2006,NA,NA
"6552","181464","University of Nebraska-Lincoln","1","0",2007,NA,NA
"6553","181464","University of Nebraska-Lincoln","1","0",2008,NA,NA
"6554","181464","University of Nebraska-Lincoln","1","0",2009,NA,NA
"6555","181464","University of Nebraska-Lincoln","1","0",2010,NA,NA
"6556","181534","PERU STATE COLLEGE","1","0",1991,NA,NA
"6557","181534","PERU STATE COLLEGE","1","0",1992,NA,NA
"6558","181534","PERU STATE COLLEGE","1","0",1993,NA,NA
"6559","181534","PERU STATE COLLEGE","1","0",1995,NA,NA
"6560","181534","PERU STATE COLLEGE","1","0",1996,NA,NA
"6561","181534","PERU STATE COLLEGE","1","0",1997,NA,NA
"6562","181534","PERU STATE COLLEGE","1","0",1998,NA,NA
"6563","181534","PERU STATE COLLEGE","1","0",1999,NA,NA
"6564","181534","PERU STATE COLLEGE","1","0",2000,NA,NA
"6565","181534","PERU STATE COLLEGE","1","0",2001,NA,NA
"6566","181534","PERU STATE COLLEGE","1","0",2002,NA,NA
"6567","181534","PERU STATE COLLEGE","1","0",2003,NA,NA
"6568","181534","PERU STATE COLLEGE","1","0",2004,NA,NA
"6569","181534","Peru State College","1","0",2005,NA,NA
"6570","181534","Peru State College","1","0",2006,NA,NA
"6571","181534","Peru State College","1","0",2007,NA,NA
"6572","181534","Peru State College","1","0",2008,NA,NA
"6573","181534","Peru State College","1","0",2009,NA,NA
"6574","181534","Peru State College","1","0",2010,NA,NA
"6575","181783","WAYNE STATE COLLEGE","1","0",1991,NA,NA
"6576","181783","WAYNE STATE COLLEGE","1","0",1992,NA,NA
"6577","181783","WAYNE STATE COLLEGE","1","0",1993,NA,NA
"6578","181783","WAYNE STATE COLLEGE","1","0",1995,NA,NA
"6579","181783","WAYNE STATE COLLEGE","1","0",1996,NA,NA
"6580","181783","WAYNE STATE COLLEGE","1","0",1997,NA,NA
"6581","181783","WAYNE STATE COLLEGE","1","0",1998,NA,NA
"6582","181783","WAYNE STATE COLLEGE","1","0",1999,NA,NA
"6583","181783","WAYNE STATE COLLEGE","1","0",2000,NA,NA
"6584","181783","WAYNE STATE COLLEGE","1","0",2001,NA,NA
"6585","181783","WAYNE STATE COLLEGE","1","0",2002,NA,NA
"6586","181783","WAYNE STATE COLLEGE","1","0",2003,NA,NA
"6587","181783","WAYNE STATE COLLEGE","1","0",2004,NA,NA
"6588","181783","Wayne State College","1","0",2005,NA,NA
"6589","181783","Wayne State College","1","0",2006,NA,NA
"6590","181783","Wayne State College","1","0",2007,NA,NA
"6591","181783","Wayne State College","1","0",2008,NA,NA
"6592","181783","Wayne State College","1","0",2009,NA,NA
"6593","181783","Wayne State College","1","0",2010,NA,NA
"6594","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",1991,NA,NA
"6595","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",1992,NA,NA
"6596","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",1993,NA,NA
"6597","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",1995,NA,NA
"6598","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",1996,NA,NA
"6599","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",1997,NA,NA
"6600","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",1998,NA,NA
"6601","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",1999,NA,NA
"6602","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",2000,NA,NA
"6603","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",2001,NA,NA
"6604","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",2002,NA,NA
"6605","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",2003,NA,NA
"6606","182281","UNIVERSITY OF NEVADA-LAS VEGAS","1","0",2004,NA,NA
"6607","182281","University of Nevada-Las Vegas","1","0",2005,NA,NA
"6608","182281","University of Nevada-Las Vegas","1","0",2006,NA,NA
"6609","182281","University of Nevada-Las Vegas","1","0",2007,NA,NA
"6610","182281","University of Nevada-Las Vegas","1","0",2008,NA,NA
"6611","182281","University of Nevada-Las Vegas","1","0",2009,NA,NA
"6612","182281","University of Nevada-Las Vegas","1","0",2010,NA,NA
"6613","182290","UNIVERSITY OF NEVADA-RENO","1","0",1991,NA,NA
"6614","182290","UNIVERSITY OF NEVADA-RENO","1","0",1992,NA,NA
"6615","182290","UNIVERSITY OF NEVADA-RENO","1","0",1993,NA,NA
"6616","182290","UNIVERSITY OF NEVADA-RENO","1","0",1995,NA,NA
"6617","182290","UNIVERSITY OF NEVADA-RENO","1","0",1996,NA,NA
"6618","182290","UNIVERSITY OF NEVADA-RENO","1","0",1997,NA,NA
"6619","182290","UNIVERSITY OF NEVADA-RENO","1","0",1998,NA,NA
"6620","182290","UNIVERSITY OF NEVADA-RENO","1","0",1999,NA,NA
"6621","182290","UNIVERSITY OF NEVADA-RENO","1","0",2000,NA,NA
"6622","182290","UNIVERSITY OF NEVADA-RENO","1","0",2001,NA,NA
"6623","182290","UNIVERSITY OF NEVADA-RENO","1","0",2002,NA,NA
"6624","182290","UNIVERSITY OF NEVADA-RENO","1","0",2003,NA,NA
"6625","182290","UNIVERSITY OF NEVADA-RENO","1","0",2004,NA,NA
"6626","182290","University of Nevada-Reno","1","0",2005,NA,NA
"6627","182290","University of Nevada-Reno","1","0",2006,NA,NA
"6628","182290","University of Nevada-Reno","1","0",2007,NA,NA
"6629","182290","University of Nevada-Reno","1","0",2008,NA,NA
"6630","182290","University of Nevada-Reno","1","0",2009,NA,NA
"6631","182290","University of Nevada-Reno","1","0",2010,NA,NA
"6632","182634","COLBY-SAWYER COLLEGE","1","0",1991,NA,NA
"6633","182634","COLBY-SAWYER COLLEGE","1","0",1992,NA,NA
"6634","182634","COLBY-SAWYER COLLEGE","1","0",1993,NA,NA
"6635","182634","COLBY-SAWYER COLLEGE","1","0",1995,NA,NA
"6636","182634","COLBY-SAWYER COLLEGE","1","0",1996,NA,NA
"6637","182634","COLBY-SAWYER COLLEGE","1","0",1997,NA,NA
"6638","182634","COLBY-SAWYER COLLEGE","1","0",1998,NA,NA
"6639","182634","COLBY-SAWYER COLLEGE","1","0",1999,NA,NA
"6640","182634","COLBY-SAWYER COLLEGE","1","0",2000,NA,NA
"6641","182634","COLBY-SAWYER COLLEGE","1","0",2001,NA,NA
"6642","182634","COLBY-SAWYER COLLEGE","1","0",2002,NA,NA
"6643","182634","COLBY-SAWYER COLLEGE","1","0",2003,NA,NA
"6644","182634","COLBY-SAWYER COLLEGE","1","0",2004,NA,NA
"6645","182634","Colby-Sawyer College","1","0",2005,NA,NA
"6646","182634","Colby-Sawyer College","1","0",2006,NA,NA
"6647","182634","Colby-Sawyer College","1","0",2007,NA,NA
"6648","182634","Colby-Sawyer College","1","0",2008,NA,NA
"6649","182634","Colby-Sawyer College","1","0",2009,NA,NA
"6650","182634","Colby-Sawyer College","1","0",2010,NA,NA
"6651","182795","FRANKLIN PIERCE COLLEGE","1","0",1991,NA,NA
"6652","182795","FRANKLIN PIERCE COLLEGE","1","0",1992,NA,NA
"6653","182795","FRANKLIN PIERCE COLLEGE","1","0",1993,NA,NA
"6654","182795","FRANKLIN PIERCE COLLEGE","1","0",1995,NA,NA
"6655","182795","FRANKLIN PIERCE COLLEGE","1","0",1996,NA,NA
"6656","182795","FRANKLIN PIERCE COLLEGE","1","0",1997,NA,NA
"6657","182795","FRANKLIN PIERCE COLLEGE","1","0",1998,NA,NA
"6658","182795","FRANKLIN PIERCE COLLEGE","1","0",1999,NA,NA
"6659","182795","FRANKLIN PIERCE COLLEGE","1","0",2000,NA,NA
"6660","182795","FRANKLIN PIERCE COLLEGE","1","0",2001,NA,NA
"6661","182795","FRANKLIN PIERCE COLLEGE","1","0",2002,NA,NA
"6662","182795","FRANKLIN PIERCE COLLEGE","1","0",2003,NA,NA
"6663","182795","FRANKLIN PIERCE COLLEGE","1","0",2004,NA,NA
"6664","182795","Franklin Pierce College","1","0",2005,NA,NA
"6665","182795","Franklin Pierce College","1","0",2006,NA,NA
"6666","182795","Franklin Pierce University","1","0",2007,NA,NA
"6667","182795","Franklin Pierce University","1","0",2008,NA,NA
"6668","182795","Franklin Pierce University","1","0",2009,NA,NA
"6669","182795","Franklin Pierce University","1","0",2010,NA,NA
"6670","183062","KEENE STATE COLLEGE","1","0",1991,NA,NA
"6671","183062","KEENE STATE COLLEGE","1","0",1992,NA,NA
"6672","183062","KEENE STATE COLLEGE","1","0",1993,NA,NA
"6673","183062","KEENE STATE COLLEGE","1","0",1995,NA,NA
"6674","183062","KEENE STATE COLLEGE","1","0",1996,NA,NA
"6675","183062","KEENE STATE COLLEGE","1","0",1997,NA,NA
"6676","183062","KEENE STATE COLLEGE","1","0",1998,NA,NA
"6677","183062","KEENE STATE COLLEGE","1","0",1999,NA,NA
"6678","183062","KEENE STATE COLLEGE","1","0",2000,NA,NA
"6679","183062","KEENE STATE COLLEGE","1","0",2001,NA,NA
"6680","183062","KEENE STATE COLLEGE","1","0",2002,NA,NA
"6681","183062","KEENE STATE COLLEGE","1","0",2003,NA,NA
"6682","183062","KEENE STATE COLLEGE","1","0",2004,NA,NA
"6683","183062","Keene State College","1","0",2005,NA,NA
"6684","183062","Keene State College","1","0",2006,NA,NA
"6685","183062","Keene State College","1","0",2007,NA,NA
"6686","183062","Keene State College","1","0",2008,NA,NA
"6687","183062","Keene State College","1","0",2009,NA,NA
"6688","183062","Keene State College","1","0",2010,NA,NA
"6689","183080","PLYMOUTH STATE COLLEGE","1","0",1991,NA,NA
"6690","183080","PLYMOUTH STATE COLLEGE","1","0",1992,NA,NA
"6691","183080","PLYMOUTH STATE COLLEGE","1","0",1993,NA,NA
"6692","183080","PLYMOUTH STATE COLLEGE","1","0",1995,NA,NA
"6693","183080","PLYMOUTH STATE COLLEGE","1","0",1996,NA,NA
"6694","183080","PLYMOUTH STATE COLLEGE","1","0",1997,NA,NA
"6695","183080","PLYMOUTH STATE COLLEGE","1","0",1998,NA,NA
"6696","183080","PLYMOUTH STATE COLLEGE","1","0",1999,NA,NA
"6697","183080","PLYMOUTH STATE COLLEGE","1","0",2000,NA,NA
"6698","183080","PLYMOUTH STATE COLLEGE","1","0",2001,NA,NA
"6699","183080","PLYMOUTH STATE COLLEGE","1","0",2002,NA,NA
"6700","183080","PLYMOUTH STATE UNIVERSITY","1","0",2003,NA,NA
"6701","183080","PLYMOUTH STATE UNIVERSITY","1","0",2004,NA,NA
"6702","183080","Plymouth State University","1","0",2005,NA,NA
"6703","183080","Plymouth State University","1","0",2006,NA,NA
"6704","183080","Plymouth State University","1","0",2007,NA,NA
"6705","183080","Plymouth State University","1","0",2008,NA,NA
"6706","183080","Plymouth State University","1","0",2009,NA,NA
"6707","183080","Plymouth State University","1","0",2010,NA,NA
"6708","183239","SAINT ANSELM COLLEGE","1","0",1991,NA,NA
"6709","183239","SAINT ANSELM COLLEGE","1","0",1992,NA,NA
"6710","183239","SAINT ANSELM COLLEGE","1","0",1993,NA,NA
"6711","183239","SAINT ANSELM COLLEGE","1","0",1995,NA,NA
"6712","183239","SAINT ANSELM COLLEGE","1","0",1996,NA,NA
"6713","183239","SAINT ANSELM COLLEGE","1","0",1997,NA,NA
"6714","183239","SAINT ANSELM COLLEGE","1","0",1998,NA,NA
"6715","183239","SAINT ANSELM COLLEGE","1","0",1999,NA,NA
"6716","183239","SAINT ANSELM COLLEGE","1","0",2000,NA,NA
"6717","183239","SAINT ANSELM COLLEGE","1","0",2001,NA,NA
"6718","183239","SAINT ANSELM COLLEGE","1","0",2002,NA,NA
"6719","183239","SAINT ANSELM COLLEGE","1","0",2003,NA,NA
"6720","183239","SAINT ANSELM COLLEGE","1","0",2004,NA,NA
"6721","183239","Saint Anselm College","1","0",2005,NA,NA
"6722","183239","Saint Anselm College","1","0",2006,NA,NA
"6723","183239","Saint Anselm College","1","0",2007,NA,NA
"6724","183239","Saint Anselm College","1","0",2008,NA,NA
"6725","183239","Saint Anselm College","1","0",2009,NA,NA
"6726","183239","Saint Anselm College","1","0",2010,NA,NA
"6727","183822","BLOOMFIELD COLLEGE","1","0",1991,NA,NA
"6728","183822","BLOOMFIELD COLLEGE","1","0",1992,NA,NA
"6729","183822","BLOOMFIELD COLLEGE","1","0",1993,NA,NA
"6730","183822","BLOOMFIELD COLLEGE","1","0",1995,NA,NA
"6731","183822","BLOOMFIELD COLLEGE","1","0",1996,NA,NA
"6732","183822","BLOOMFIELD COLLEGE","1","0",1997,NA,NA
"6733","183822","BLOOMFIELD COLLEGE","1","0",1998,NA,NA
"6734","183822","BLOOMFIELD COLLEGE","1","0",1999,NA,NA
"6735","183822","BLOOMFIELD COLLEGE","1","0",2000,NA,NA
"6736","183822","BLOOMFIELD COLLEGE","1","0",2001,NA,NA
"6737","183822","BLOOMFIELD COLLEGE","1","0",2002,NA,NA
"6738","183822","BLOOMFIELD COLLEGE","1","0",2003,NA,NA
"6739","183822","BLOOMFIELD COLLEGE","1","0",2004,NA,NA
"6740","183822","Bloomfield College","1","0",2005,NA,NA
"6741","183822","Bloomfield College","1","0",2006,NA,NA
"6742","183822","Bloomfield College","1","0",2007,NA,NA
"6743","183822","Bloomfield College","1","0",2008,NA,NA
"6744","183822","Bloomfield College","1","0",2009,NA,NA
"6745","183822","Bloomfield College","1","0",2010,NA,NA
"6746","183974","CENTENARY COLLEGE","1","0",1991,NA,NA
"6747","183974","CENTENARY COLLEGE","1","0",1992,NA,NA
"6748","183974","CENTENARY COLLEGE","1","0",1993,NA,NA
"6749","183974","CENTENARY COLLEGE","1","0",1995,NA,NA
"6750","183974","CENTENARY COLLEGE","1","0",1996,NA,NA
"6751","183974","CENTENARY COLLEGE","1","0",1997,NA,NA
"6752","183974","CENTENARY COLLEGE","1","0",1998,NA,NA
"6753","183974","CENTENARY COLLEGE","1","0",1999,NA,NA
"6754","183974","CENTENARY COLLEGE","1","0",2000,NA,NA
"6755","183974","CENTENARY COLLEGE","1","0",2001,NA,NA
"6756","183974","CENTENARY COLLEGE","1","0",2002,NA,NA
"6757","183974","CENTENARY COLLEGE","1","0",2003,NA,NA
"6758","183974","CENTENARY COLLEGE","1","0",2004,NA,NA
"6759","183974","Centenary College","1","0",2005,NA,NA
"6760","183974","Centenary College","1","0",2006,NA,NA
"6761","183974","Centenary College","1","0",2007,NA,NA
"6762","183974","Centenary College","1","0",2008,NA,NA
"6763","183974","Centenary College","1","0",2009,NA,NA
"6764","183974","Centenary College","1","0",2010,NA,NA
"6765","184348","DREW UNIVERSITY","1","0",1991,NA,NA
"6766","184348","DREW UNIVERSITY","1","0",1992,NA,NA
"6767","184348","DREW UNIVERSITY","1","0",1993,NA,NA
"6768","184348","DREW UNIVERSITY","1","0",1995,NA,NA
"6769","184348","DREW UNIVERSITY","1","0",1996,NA,NA
"6770","184348","DREW UNIVERSITY","1","0",1997,NA,NA
"6771","184348","DREW UNIVERSITY","1","0",1998,NA,NA
"6772","184348","DREW UNIVERSITY","1","0",1999,NA,NA
"6773","184348","DREW UNIVERSITY","1","0",2000,NA,NA
"6774","184348","DREW UNIVERSITY","1","0",2001,NA,NA
"6775","184348","DREW UNIVERSITY","1","0",2002,NA,NA
"6776","184348","DREW UNIVERSITY","1","0",2003,NA,NA
"6777","184348","DREW UNIVERSITY","1","0",2004,NA,NA
"6778","184348","Drew University","1","0",2005,NA,NA
"6779","184348","Drew University","1","0",2006,NA,NA
"6780","184348","Drew University","1","0",2007,NA,NA
"6781","184348","Drew University","1","0",2008,NA,NA
"6782","184348","Drew University","1","0",2009,NA,NA
"6783","184348","Drew University","1","0",2010,NA,NA
"6784","184603","FAIRLEIGH DICKINSON UNIVERSITY (ALL CAMPUSES)","1","0",1991,NA,NA
"6785","184603","FAIRLEIGH DICKINSON UNIVERSITY (ALL CAMPUSES)","1","0",1992,NA,NA
"6786","184603","FAIRLEIGH DICKINSON UNIVERSITY-ALL CAMPUSES","1","0",1993,NA,NA
"6787","184603","FAIRLEIGH DICKINSON UNIVERSITY-ALL CAMPUSES","1","0",1995,NA,NA
"6788","184603","FAIRLEIGH DICKINSON UNIVERSITY-ALL CAMPUSES","1","0",1996,NA,NA
"6789","184603","FAIRLEIGH DICKINSON UNIVERSITY-ALL CAMPUSES","1","0",1997,NA,NA
"6790","184603","FAIRLEIGH DICKINSON UNIVERSITY-ALL CAMPUSES","1","0",1998,NA,NA
"6791","184603","FAIRLEIGH DICKINSON UNIVERSITY-ALL CAMPUSES","1","0",1999,NA,NA
"6792","184603","FAIRLEIGH DICKINSON UNIVERSITY-ALL CAMPUSES","1","0",2000,NA,NA
"6793","184603","FAIRLEIGH DICKINSON UNIVERSITY-ALL CAMPUSES","1","0",2001,NA,NA
"6794","184603","FAIRLEIGH DICKINSON UNIVERSITY-ALL CAMPUSES","1","0",2002,NA,NA
"6795","184603","FAIRLEIGH DICKINSON UNIVERSITY-METROPOLITAN CAMPUS","1","0",2003,NA,NA
"6796","184603","FAIRLEIGH DICKINSON UNIVERSITY-METROPOLITAN CAMPUS","1","0",2004,NA,NA
"6797","184603","Fairleigh Dickinson University-Metropolitan Campus","1","0",2005,NA,NA
"6798","184603","Fairleigh Dickinson University-Metropolitan Campus","1","0",2006,NA,NA
"6799","184603","Fairleigh Dickinson University-Metropolitan Campus","1","0",2007,NA,NA
